site,TIMESTAMP,GPP_NT_VUT_REF,TA_F,VPD_F,SW_IN_F,PA_F,P_F,WS_F,LE_F_MDS,H_F_MDS,PPFD_IN,NETRAD
US-MMS,1999-03-20,-0.405084,-0.287,2.764,204.099,98.751,0.0,2.13,12.7072,74.0111,440.4419047619048,164.49294117647057
US-MMS,1999-03-22,-0.411096,-2.523,2.777,211.202,98.496,0.0,2.794,14.1394,87.8392,398.5095833333333,107.26458333333332
US-MMS,1999-03-23,-0.258927,-1.03,2.806,99.089,98.438,0.0,2.411,2.81638,49.4306,186.59500000000003,51.50416666666666
US-MMS,1999-03-24,-0.483672,-1.189,2.656,243.428,98.367,0.0,4.204,19.4052,70.1988,466.2717083333334,124.15958333333332
US-MMS,1999-03-25,-0.138711,-1.286,2.71,208.307,98.896,0.0,3.754,5.17913,54.3611,388.88208333333336,99.27008333333332
US-MMS,1999-03-26,0.257152,1.537,3.402,225.019,99.062,0.0,2.776,6.49168,57.3156,34.98266666666667,-16.20923076923077
US-MMS,1999-03-27,-0.103259,0.17,3.459,268.164,98.929,0.0,2.23,8.52898,80.6841,516.38875,134.65374999999997
US-MMS,1999-03-28,-0.634598,0.13,3.446,200.426,98.7,0.0,3.248,6.87314,67.5059,385.67125,105.95208333333336
US-MMS,1999-03-29,-0.260974,4.402,4.862,266.464,99.058,0.0,2.954,16.9982,93.777,520.2754166666667,134.53958333333333
US-MMS,1999-03-30,-0.4806,10.016,7.373,263.641,99.133,0.0,3.386,15.644,105.534,512.9504166666667,168.5505
US-MMS,1999-03-31,-0.356092,11.275,4.224,99.865,98.333,5.2,4.718,1.8665,17.3104,186.55125,45.71875
US-MMS,1999-04-01,-0.366927,14.244,2.575,44.776,97.889,1.0,3.661,6.42105,-4.80804,71.9825,47.28764705882352
US-MMS,1999-08-23,8.20427,25.075,17.393,226.605,97.978,0.0,2.393,36.4152,14.4126,492.72541666666666,18.415000000000003
US-MMS,1999-08-24,6.40085,20.91,7.148,168.159,97.646,4.4,3.299,12.9169,12.189,361.98166666666674,105.852625
US-MMS,1999-08-25,7.69087,19.591,4.683,165.394,97.785,1.6,1.902,37.7301,14.643,366.4134782608696,59.11333333333335
US-MMS,1999-08-30,7.10809,17.392,8.23,289.519,98.814,0.0,3.571,61.2805,43.1165,629.5995833333333,69.57611111111112
US-MMS,1999-08-31,8.10996,18.893,9.329,277.644,98.723,0.0,2.538,94.2576,43.4239,608.5183333333333,41.613888888888894
US-MMS,1999-09-03,6.46284,24.743,18.276,234.3,98.343,0.0,2.853,71.242,16.1409,522.57375,-16.759999999999994
US-MMS,1999-09-29,1.45469,17.906,6.403,10.125,98.275,30.6,3.942,14.2079,-5.71005,8.413333333333334,18.91111111111111
US-MMS,1999-09-30,2.4535,17.12,8.974,185.841,98.502,0.0,2.918,34.2251,34.5713,375.2434999999999,194.6869230769231
US-MMS,1999-10-02,3.56415,17.083,10.383,181.997,98.442,0.1,4.487,48.6468,15.9166,387.1425,63.96695652173913
US-MMS,1999-10-03,6.39054,15.028,5.048,182.468,98.717,3.8,3.112,58.0017,45.9662,395.48583333333335,95.85478260869569
US-MMS,1999-10-04,1.50979,10.185,0.288,35.276,98.821,0.1,3.197,8.5289,24.7456,75.78629166666667,15.459583333333336
US-MMS,1999-10-05,4.00716,12.291,5.311,216.484,98.85,0.0,2.777,44.2288,44.9652,457.48291666666665,96.90083333333332
US-MMS,1999-10-06,4.37749,15.31,8.786,210.912,98.804,0.0,2.849,37.0283,31.5702,446.69875,83.778375
US-MMS,1999-10-07,4.05155,15.97,9.431,205.553,98.887,0.0,3.62,63.5336,28.7821,434.5991666666667,84.99304347826087
US-MMS,1999-10-11,2.57545,17.45,7.575,194.216,99.004,0.0,3.535,39.4559,24.0369,257.68555555555554,25.9006875
US-MMS,1999-10-12,2.43711,17.378,10.104,195.182,98.806,0.0,3.585,55.5059,19.7771,403.0975,-79.0292857142857
US-MMS,1999-10-13,2.40741,16.577,4.37,92.16,98.186,0.0,5.436,28.8294,-7.23396,181.49166666666667,-47.681875
US-MMS,1999-10-17,1.93943,13.16,2.965,52.012,98.459,0.1,4.544,20.1625,6.29158,103.62458333333332,48.76357142857143
US-MMS,1999-10-19,1.76062,9.86,4.951,114.498,98.946,0.0,2.528,20.6009,25.6882,231.72958333333332,50.16842105263159
US-MMS,1999-10-20,2.10747,9.609,5.374,180.303,98.999,0.0,3.327,19.7015,48.844,352.22333333333336,66.48260869565217
US-MMS,1999-10-21,2.02548,12.446,8.04,172.322,98.403,0.0,5.034,22.6748,17.0206,339.9170833333333,56.21208333333334
US-MMS,1999-10-22,1.38628,13.288,9.117,181.306,97.418,0.0,5.687,31.5549,45.5457,355.16625,72.18124999999999
US-MMS,1999-10-23,0.717738,6.664,4.948,124.776,98.247,0.0,4.192,16.834,38.2946,245.35791666666668,57.430416666666666
US-MMS,1999-10-24,1.44988,7.487,4.836,171.335,98.953,0.0,2.666,14.0083,59.4798,340.47670833333336,66.29041666666667
US-MMS,1999-10-25,1.17752,10.005,7.276,172.741,98.862,0.0,4.459,17.1943,29.4248,345.0683333333333,66.73416666666667
US-MMS,1999-10-26,0.892367,14.445,12.158,159.001,98.613,0.0,3.642,21.2495,24.1885,321.6758333333333,32.92830434782609
US-MMS,1999-10-27,0.633015,14.106,11.881,166.165,99.002,0.0,2.993,19.511,52.3997,350.7437499999999,14.839473684210532
US-MMS,1999-10-28,0.318835,18.725,13.976,153.691,98.906,0.0,4.344,10.8451,8.53037,329.24708333333336,-13.9765
US-MMS,1999-10-29,0.609082,19.835,12.403,133.77,98.873,0.0,4.237,11.7415,17.7589,284.0495833333334,15.727000000000007
US-MMS,1999-10-30,-0.207675,19.223,11.794,151.433,98.929,0.0,4.396,10.0294,25.5202,320.71875,34.049130434782604
US-MMS,1999-10-31,0.658252,20.318,10.379,105.818,99.034,0.0,3.215,4.50893,10.9754,235.35416666666663,21.409565217391314
US-MMS,1999-11-03,-0.232102,3.718,4.949,163.815,98.438,0.0,4.617,11.0716,44.8514,338.0870833333333,44.6291304347826
US-MMS,1999-11-04,0.0348483,11.001,9.544,152.419,98.899,0.0,4.353,13.5558,34.1478,311.30583333333334,-79.85529411764708
US-MMS,1999-11-10,0.0675727,19.133,9.646,115.004,98.121,0.0,5.685,3.42196,19.8188,248.70875,-25.846315789473685
US-MMS,1999-11-11,0.39956,10.027,1.596,33.623,98.954,0.0,3.081,2.18317,11.0792,75.99041666666666,12.51
US-MMS,1999-11-12,0.114117,9.857,1.01,52.211,99.05,0.0,2.483,3.71758,9.62704,116.10791666666668,11.587083333333334
US-MMS,1999-11-13,-0.0989794,16.372,6.158,128.422,98.396,0.0,4.679,3.58937,12.8062,279.6170833333333,35.04083333333333
US-MMS,1999-11-14,-0.393381,14.403,8.086,135.574,98.288,0.0,5.287,12.1385,32.7904,291.455,18.814625000000003
US-MMS,1999-11-15,-0.369794,6.879,4.819,135.016,98.571,0.0,3.352,8.23571,44.7216,288.55625000000003,-28.539473684210527
US-MMS,1999-11-16,0.298015,6.918,4.867,126.778,98.492,0.0,3.348,3.25892,28.3347,269.92375,-14.827000000000002
US-MMS,1999-11-17,-0.166832,5.026,4.33,96.621,98.771,0.0,2.778,6.11521,19.5091,222.54333333333335,-35.58593333333334
US-MMS,1999-11-18,0.420015,12.509,9.617,120.211,98.463,0.0,5.886,3.83743,-7.53375,258.44166666666666,-16.447222222222226
US-MMS,1999-11-19,-0.996184,13.714,4.814,23.53,98.283,15.3,6.036,4.47961,-36.42,54.28916666666667,-20.26777777777778
US-MMS,1999-11-20,-0.673919,7.713,2.715,123.565,98.463,0.0,2.194,8.77958,25.8938,263.59583333333336,35.574444444444445
US-MMS,1999-11-26,-1.28503,5.596,2.59,87.249,97.633,7.3,3.512,17.237,7.85733,184.3445833333333,62.81153846153845
US-MMS,1999-11-27,0.0817175,8.084,4.774,80.185,98.154,0.0,3.647,6.16175,7.52562,176.69000000000003,7.873374999999997
US-MMS,1999-11-30,-0.586422,6.4,3.188,119.993,100.204,0.0,2.498,5.55133,26.7913,250.26291666666668,11.074166666666668
US-MMS,1999-12-01,0.209204,5.557,3.101,121.665,99.521,0.0,4.328,6.6096,20.0774,250.76833333333332,72.55133333333333
US-MMS,1999-12-13,0.624076,3.223,0.48,61.134,97.675,6.6,3.91,2.76187,-11.8203,117.22416666666668,48.709473684210536
US-MMS,1999-12-14,-1.08148,2.883,0.0,13.1,97.129,4.0,3.702,-1.43703,-21.8201,26.472916666666663,7.698333333333333
US-MMS,1999-12-15,-0.966794,1.999,0.398,18.412,97.279,0.5,6.436,1.3516,-37.0344,35.42083333333334,0.1075
US-MMS,1999-12-17,0.182342,2.876,3.229,104.793,98.397,0.5,3.326,2.94695,20.7686,191.58428571428573,53.03230769230768
US-MMS,1999-12-18,0.39159,-1.847,0.455,27.881,98.771,0.0,2.475,0.553167,9.57717,54.46666666666667,4.193750000000001
US-MMS,1999-12-19,0.616549,1.328,1.071,45.593,98.2,3.3,2.87,2.55725,-11.2618,87.1875,21.370833333333337
US-MMS,1999-12-20,1.046,0.203,1.356,91.578,98.25,4.1,4.272,13.2592,25.7553,171.91541666666663,29.06458333333333
US-MMS,1999-12-21,-0.0774599,-5.824,1.692,86.074,99.056,0.0,2.311,6.45609,30.1521,142.01857142857142,0.8714999999999968
US-MMS,1999-12-22,0.00225638,-2.061,1.829,85.018,99.021,0.005,2.867,4.65301,21.1049,170.4283333333333,22.199583333333333
US-MMS,1999-12-23,0.519409,-2.351,1.803,84.051,99.021,0.55,2.959,3.73588,37.0415,166.58124999999998,42.79714285714287
US-MMS,1999-12-30,-0.0500448,1.436,2.465,52.826,97.55,0.001,4.141,0.914625,-14.4607,140.41208333333333,-56.03772727272727
US-MMS,1999-12-31,-0.0208879,4.28,2.415,102.895,98.559,0.0,1.73,2.56729,7.16932,215.6370833333333,-47.06444444444443
US-MMS,2000-01-02,0.164029,14.132,2.026,10.366,97.562,0.8,6.817,-1.55104,-43.0122,32.37875,-15.632352941176473
US-MMS,2000-01-03,0.524612,10.638,1.165,6.8,97.196,28.5,4.36,0.0610368,-14.8375,21.09625,0.8716666666666658
US-MMS,2000-01-04,-0.0582588,-0.334,1.781,17.378,97.771,0.0,4.813,8.56152,16.7161,44.02791666666667,3.8883333333333336
US-MMS,2000-01-05,0.237156,4.915,1.905,39.478,99.046,0.005,3.096,5.30405,16.1954,87.8175,0.7320833333333324
US-MMS,2000-01-06,0.284376,0.783,2.565,109.533,98.838,0.1,5.095,4.41958,1.46087,233.54708333333332,24.574761904761917
US-MMS,2000-01-07,-0.0458871,0.615,2.4,117.776,99.217,0.0,3.291,7.82275,39.6452,245.7125,-77.70000000000002
US-MMS,2000-01-08,-0.0170195,1.478,2.551,44.853,98.612,0.0,4.707,3.52475,-25.7972,98.63170833333334,-41.63529411764706
US-MMS,2000-01-09,0.0291117,5.631,2.092,31.33,97.454,0.0,3.448,-0.331667,-16.278,72.77916666666667,-12.6
US-MMS,2000-01-10,-0.00391493,8.306,3.088,75.08,96.475,0.3,6.153,8.11054,-11.9016,159.46458333333337,-47.14375
US-MMS,2000-01-11,0.137701,3.659,3.757,120.068,97.725,0.0,5.073,9.35212,35.1432,250.49,-70.2642857142857
US-MMS,2000-01-12,-0.0963475,4.522,2.804,101.14,98.1,0.0,3.603,3.39179,24.233,212.665,-42.57333333333333
US-MMS,2000-01-13,0.080366,0.775,1.93,37.095,98.967,0.0,4.997,6.05991,11.5414,82.0575,-53.98235294117647
US-MMS,2000-01-14,-0.226292,-3.982,1.923,110.107,100.283,0.0,2.844,5.36642,35.0084,229.73125,-73.14999999999999
US-MMS,2000-01-15,0.169086,2.915,3.587,68.927,99.017,0.0,6.055,5.07637,-21.4666,145.47875,-57.84733333333333
US-MMS,2000-01-16,0.34205,5.01,3.582,82.602,99.158,0.0,4.988,3.67469,8.39505,12.364375,-45.09333333333333
US-MMS,2000-01-18,-0.193914,-3.187,1.593,51.794,98.466,0.3,2.782,3.5854,0.976072,167.8642857142857,20.442142857142866
US-MMS,2000-01-19,0.0985714,-3.536,1.447,21.568,97.907,0.0,2.68,1.68062,-1.2407,100.98470588235294,12.797058823529412
US-MMS,2000-01-21,-0.362942,-13.29,1.293,129.352,98.625,0.0,2.745,4.38766,37.1068,286.945,35.4275
US-MMS,2000-01-22,-0.214578,-6.289,1.206,25.872,98.083,0.0,3.353,0.796708,-3.89725,72.19916666666667,15.113333333333337
US-MMS,2000-01-23,-0.0607026,-3.384,1.37,81.787,98.172,0.0,2.685,2.24987,14.4176,16.593333333333334,-12.189444444444444
US-MMS,2000-01-24,0.0147303,-12.29,1.342,140.459,98.613,0.0,2.188,1.59114,42.187,308.4925,37.57583333333334
US-MMS,2000-01-25,0.100809,-9.667,1.315,51.659,97.946,0.0,4.096,2.29813,16.3181,125.04,15.8075
US-MMS,2000-01-26,0.142894,-9.659,1.356,132.599,98.641,0.0,3.357,5.07774,45.9239,280.0478260869565,29.877391304347828
US-MMS,2000-01-27,0.140846,-11.545,1.36,167.63,99.583,0.0,2.537,5.26537,35.6573,349.8395454545455,64.30090909090907
US-MMS,2000-01-28,-0.397031,-10.395,1.535,108.054,100.109,0.0,3.235,3.50655,25.6115,248.06291666666667,30.42960869565217
US-MMS,2000-01-29,-0.169744,-5.735,1.552,17.797,99.383,0.0,3.292,0.56719,-5.43779,54.337916666666665,12.829166666666666
US-MMS,2000-01-30,-0.0238833,-4.93,1.297,48.3,98.51,0.0,4.151,3.62444,15.2033,83.9515,18.577000000000005
US-MMS,2000-01-31,-0.29158,-4.889,1.622,151.143,98.162,0.0,4.646,4.98259,46.9268,326.92625,68.78541666666666
US-MMS,2000-02-01,-0.0696548,-3.684,1.676,142.397,98.512,0.0,3.827,5.58117,50.101,305.4441666666667,60.939166666666665
US-MMS,2000-02-02,-0.10327,-4.884,1.667,147.248,98.892,0.0,3.935,2.83367,29.1641,306.8558333333333,56.60958333333334
US-MMS,2000-02-03,0.104019,0.703,2.152,101.352,97.438,3.0,6.016,3.70534,15.4885,225.08333333333331,56.34347826086956
US-MMS,2000-02-04,-0.165822,-2.717,1.503,32.774,98.067,0.0,3.867,2.28196,10.8222,82.485,10.439583333333331
US-MMS,2000-02-05,-0.33412,-4.446,1.574,162.835,99.037,0.4,3.948,5.1635,44.604,336.67333333333335,53.44958333333333
US-MMS,2000-02-06,0.146755,-0.265,2.006,118.191,98.946,2.1,3.332,3.34175,19.3087,265.8670833333333,44.07666666666666
US-MMS,2000-02-07,-0.16055,1.679,2.082,152.209,98.704,4.1,3.481,3.10496,31.5238,336.6170833333333,43.86333333333334
US-MMS,2000-02-08,-0.024141,-0.019,2.001,162.097,99.096,1.8,2.725,5.42446,40.3276,353.6666666666667,47.07916666666666
US-MMS,2000-02-09,-0.137162,6.986,3.556,143.918,98.171,1.3,5.359,5.30271,5.74437,328.19083333333333,56.053333333333335
US-MMS,2000-02-10,0.0954822,10.655,3.391,64.315,97.216,1.3,4.615,6.34464,-22.0047,153.40105263157895,32.03052631578947
US-MMS,2000-02-11,0.0320385,0.584,1.874,36.486,98.062,0.0,3.9,4.31434,9.83824,92.83545833333334,20.32625
US-MMS,2000-02-12,-0.0781269,0.454,2.65,165.474,98.296,0.0,2.691,9.37296,56.2877,371.95666666666665,79.61125
US-MMS,2000-02-13,-0.199282,1.609,1.321,7.462,97.108,20.8,3.282,-0.749667,-20.6532,27.903333333333336,-2.584166666666668
US-MMS,2000-02-14,-0.172866,-0.929,1.592,32.205,97.454,0.3,3.356,2.42309,-5.69318,80.50166666666667,23.774999999999995
US-MMS,2000-02-15,-0.233648,2.5,2.579,87.358,98.162,1.1,3.929,9.56357,7.73226,196.44708333333327,51.93000000000001
US-MMS,2000-02-16,0.0251718,1.882,2.448,41.93,98.592,0.0,4.116,5.01071,3.77846,95.94420833333334,-16.7725
US-MMS,2000-02-17,-0.405865,-0.863,2.596,106.149,98.979,3.0,3.567,9.57441,28.5159,232.33,47.35333333333333
US-MMS,2000-02-18,-0.163575,2.034,1.038,19.071,97.275,33.7,2.731,3.74598,-18.7454,52.28791666666666,18.279166666666665
US-MMS,2000-02-19,-0.53257,-1.213,1.628,38.156,98.567,0.1,3.429,4.96395,-8.46086,86.78379166666667,25.280833333333334
US-MMS,2000-02-20,-0.434155,1.616,2.434,145.386,99.15,0.0,3.715,4.19329,52.9285,300.86583333333334,73.17458333333333
US-MMS,2000-02-21,-0.0816086,5.594,3.947,166.407,99.142,1.2,4.214,12.4464,40.6762,343.64375,86.97739130434783
US-MMS,2000-02-22,0.0182841,10.699,4.67,105.812,98.592,3.1,5.696,20.8135,6.85358,235.35375,70.68879166666667
US-MMS,2000-02-23,0.262518,14.509,6.158,151.888,98.546,0.2,5.536,14.2958,27.4582,336.11625,70.54347826086956
US-MMS,2000-02-24,-0.0439461,14.877,3.513,86.524,98.186,13.9,6.334,13.3504,-4.72522,231.794,77.29533333333332
US-MMS,2000-02-25,0.498205,18.133,5.835,153.618,98.302,0.0,5.183,13.2437,25.4283,548.7746666666667,135.4406666666667
US-MMS,2000-02-26,0.304284,15.088,3.981,35.445,97.895,15.9,4.942,10.2854,-4.23786,34.63,-11.037333333333333
US-MMS,2000-02-28,-0.327072,8.446,4.291,203.487,98.812,0.0,2.814,19.1722,65.5534,432.5179166666667,90.06304347826088
US-MMS,2000-02-29,-0.0456326,12.231,6.599,188.47,98.133,0.0,5.303,14.7972,41.0943,422.3073913043478,89.72086956521738
US-MMS,2000-03-01,0.24805,10.349,4.318,117.533,97.721,0.1,5.664,13.7945,42.4847,262.9520833333333,49.44254166666667
US-MMS,2000-03-02,-0.11257,3.416,3.189,212.21,98.498,0.0,3.132,10.9255,75.3515,458.96478260869566,97.60695652173914
US-MMS,2000-03-03,-0.44286,1.873,2.693,89.905,98.183,0.0,1.964,4.91729,11.4882,206.85458333333332,31.682541666666665
US-MMS,2000-03-06,-0.0487179,9.539,7.041,213.814,98.492,0.0,3.445,15.3488,81.0766,490.8333333333333,88.87208333333331
US-MMS,2000-03-07,0.475317,18.618,8.566,201.054,98.435,0.0,4.994,3.65192,37.2698,480.0339130434783,95.82969565217392
US-MMS,2000-03-08,0.16447,20.756,9.914,203.984,97.779,0.0,6.236,8.71809,54.856,484.6829166666666,100.40166666666666
US-MMS,2000-03-09,0.224375,13.436,6.197,201.43,97.546,0.0,6.047,11.3161,91.5707,477.98708333333326,97.649625
US-MMS,2000-03-10,1.36072,2.644,2.99,154.728,98.379,0.0,3.004,5.92783,53.2112,369.35375,83.09125
US-MMS,2000-03-11,0.114039,-1.227,2.007,24.61,97.925,0.0,4.762,0.254757,-0.941042,72.81750000000001,4.9520833333333325
US-MMS,2000-03-15,0.488467,14.404,6.264,206.489,98.18,0.0,5.139,9.84429,56.026,705.136923076923,165.17461538461538
US-MMS,2000-03-20,-0.383914,8.401,2.3,83.482,97.492,4.1,3.587,0.890448,15.1147,176.70337499999997,106.07538461538462
US-MMS,2000-03-21,-0.128045,7.757,2.799,142.092,98.851,0.0,2.496,9.11806,45.7329,293.6913043478261,60.63850000000001
US-MMS,2000-03-23,-0.091402,12.023,4.201,247.6,98.962,0.0,3.548,21.6099,97.3477,521.21875,135.28833333333333
US-MMS,2000-03-24,-0.289598,17.049,6.112,178.357,97.992,0.2,5.112,7.98507,48.6059,373.6545833333333,89.27666666666669
US-MMS,2000-03-25,-0.155481,15.985,6.693,238.182,97.942,0.0,4.642,23.7169,91.6932,491.79833333333335,114.953375
US-MMS,2000-03-26,0.2089,14.322,7.181,232.872,97.713,0.1,3.169,10.9129,78.8155,638.8358823529411,177.83117647058822
US-MMS,2000-03-29,0.127302,6.583,3.75,250.689,97.741,0.0,2.607,12.9032,81.1388,632.5540000000001,182.22466666666665
US-MMS,2000-03-31,0.502009,10.159,5.153,255.297,98.584,0.0,2.08,12.7735,93.9571,703.7688888888889,195.15
US-MMS,2000-04-01,0.965617,14.154,6.749,186.653,98.408,0.3,2.062,9.98638,61.2005,600.0021428571429,182.12357142857144
US-MMS,2000-04-02,0.581816,14.233,2.521,34.353,97.529,1.2,2.586,3.54877,1.58608,85.570875,22.23333333333333
US-MMS,2000-04-03,0.540914,12.412,3.39,61.723,97.196,4.2,3.19,24.9855,-0.405205,144.67916666666667,36.37291666666667
US-MMS,2000-04-05,0.270177,8.785,6.023,224.34,97.596,0.0,5.763,14.537,50.6308,460.7583333333334,109.62708333333336
US-MMS,2000-04-08,-0.493077,2.015,2.403,113.831,98.079,0.5,5.585,18.2501,32.8067,351.1578571428572,89.8464285714286
US-MMS,2000-04-09,-0.165341,7.377,4.63,254.885,98.221,0.0,4.845,23.2318,78.3698,516.08625,139.90583333333333
US-MMS,2000-04-10,0.431137,10.258,4.926,166.952,98.35,0.0,3.29,15.0198,41.1977,344.885,90.377125
US-MMS,2000-04-11,-0.381454,7.294,2.709,55.121,98.312,1.7,3.431,12.9451,14.7923,122.63124999999998,33.28375
US-MMS,2000-04-12,0.00168797,4.002,3.344,249.942,99.292,0.0,2.894,13.2024,72.9051,499.2333333333334,131.63
US-MMS,2000-04-13,-0.12154,10.108,5.311,290.462,98.788,0.0,3.484,24.9585,138.827,611.7195833333334,156.96875
US-MMS,2000-04-14,-0.342907,14.221,4.71,187.156,98.307,0.0,3.426,14.5944,76.4918,505.4894117647059,147.86941176470586
US-MMS,2000-04-15,0.553789,17.305,4.458,168.377,97.913,0.0,3.449,13.7216,50.5384,363.00375,88.02208333333334
US-MMS,2000-04-16,0.976286,16.181,4.073,109.408,97.929,0.0,3.259,11.5845,31.5432,247.54416666666668,47.6
US-MMS,2000-04-17,0.239528,10.078,1.358,43.09,97.504,21.2,3.677,4.69516,1.86118,104.63166666666666,36.84458333333333
US-MMS,2000-04-18,0.291551,9.303,2.505,99.207,97.942,0.1,2.258,20.0926,21.1002,214.5258333333333,80.70833333333334
US-MMS,2000-04-19,0.955934,15.553,4.48,258.851,97.812,0.0,3.785,42.1571,103.024,552.5179166666666,158.86833333333334
US-MMS,2000-04-26,0.137611,12.738,6.312,313.801,98.3,0.0,2.357,25.1563,93.9574,663.4683333333334,166.025875
US-MMS,2000-04-27,0.960785,15.546,6.429,277.823,97.769,0.0,2.717,19.8741,80.3409,369.3873684210527,48.91842105263158
US-MMS,2000-04-28,1.50693,13.249,6.955,316.662,97.713,0.0,2.784,24.7426,85.6525,696.02,170.84041666666667
US-MMS,2000-04-29,2.3977,15.796,6.347,238.327,98.263,0.0,2.922,31.6563,86.8815,543.845,130.705
US-MMS,2000-04-30,3.26623,17.031,7.258,309.801,98.692,0.0,2.548,41.0932,95.6911,706.6195833333333,172.335
US-MMS,2000-05-01,2.84635,16.368,3.604,87.625,97.971,2.5,4.006,20.8759,-4.23326,208.405,38.52625
US-MMS,2000-05-02,4.3959,15.17,6.203,308.872,98.383,1.1,2.878,61.2684,69.7556,690.8187499999999,197.26041666666663
US-MMS,2000-05-03,6.24031,18.435,6.117,249.238,98.562,1.8,3.124,53.2724,64.8837,596.26,151.34692307692308
US-MMS,2000-05-06,5.5334,21.373,7.202,250.1,98.411,0.0,4.56,36.174,39.4173,719.3384210526316,202.4673684210526
US-MMS,2000-05-09,6.18593,17.925,6.231,194.507,97.173,0.006,5.717,55.1208,5.50779,470.24739130434784,132.40347826086955
US-MMS,2000-05-11,7.66312,23.723,7.557,258.857,97.438,14.2,5.632,61.6811,25.6365,587.13125,158.23875
US-MMS,2000-05-12,3.75311,15.209,7.49,97.207,97.133,9.2,5.561,33.0601,-23.4983,220.85458333333332,58.2725
US-MMS,2000-05-13,7.2981,11.86,5.513,292.642,97.944,0.0,4.172,70.9831,37.4466,757.3475000000001,233.10000000000005
US-MMS,2000-05-14,9.62166,16.178,6.038,332.828,98.837,0.0,3.22,58.5176,93.6423,953.6755555555555,271.52611111111105
US-MMS,2000-05-15,10.9509,17.533,7.312,327.528,98.758,0.0,2.618,70.6305,75.5707,728.55375,175.335
US-MMS,2000-05-16,9.97047,18.382,7.996,182.403,98.208,12.7,4.423,42.8309,4.44013,407.4975,97.82708333333332
US-MMS,2000-05-17,7.02644,21.801,4.615,95.655,97.821,4.9,4.066,19.635,-22.213,223.90708333333336,42.052083333333336
US-MMS,2000-05-18,6.74145,17.07,8.764,106.416,97.683,4.564,6.678,26.1064,-54.535,233.63125,63.42454545454546
US-MMS,2000-05-19,11.5134,15.622,3.511,189.841,98.012,5.435,3.735,42.5904,42.5815,391.39208333333335,135.04166666666666
US-MMS,2000-05-20,6.03073,10.752,3.072,56.225,98.271,0.9,1.824,13.4046,-11.5217,115.22333333333331,42.86541666666667
US-MMS,2000-05-21,13.3506,13.893,4.124,231.195,98.096,0.0,1.246,75.9127,46.4649,456.42,142.334625
US-MMS,2000-05-24,11.2707,23.772,10.376,286.026,96.938,0.0,3.945,121.437,28.4402,648.53125,213.285
US-MMS,2000-05-25,12.4502,19.553,10.708,310.943,97.68,0.0,2.829,111.855,38.4084,878.4761666666668,254.43888888888887
US-MMS,2000-05-27,8.94343,19.172,2.305,143.228,97.479,20.2,3.908,51.7094,1.72277,303.31375,105.01295833333332
US-MMS,2000-05-28,9.04627,16.566,3.285,121.401,97.406,0.0,3.579,44.7283,6.13124,293.4195,102.67350000000002
US-MMS,2000-05-30,12.776,19.108,5.406,323.041,98.297,0.0,3.708,115.315,39.309,950.0031538461536,284.0246153846154
US-MMS,2000-05-31,13.9762,23.407,7.128,254.238,98.35,0.0,3.96,85.6357,6.94592,570.4354166666667,155.95587500000002
US-MMS,2000-06-01,12.9915,25.036,8.564,307.733,98.421,0.0,3.782,104.418,9.67442,705.52,187.7504583333333
US-MMS,2000-06-02,14.3824,22.653,6.673,241.521,98.425,0.0,4.337,103.476,13.1338,561.6508333333333,145.52920833333334
US-MMS,2000-06-03,11.1021,16.187,7.048,355.688,98.721,0.0,2.613,89.3043,78.4337,804.2583333333333,203.07833333333332
